transaction_id,customer_id,transaction_date,amount,category,gender,age,city,payment_method,true_segment
TXN_010190,CUST_0607,2023-03-20,442.35,Groceries,Male,55,San Diego,Cash,champion
TXN_008180,CUST_0498,2023-04-24,45.01,Electronics,Male,49,Philadelphia,Debit Card,at_risk
TXN_015133,CUST_0927,2024-03-14,79.03,Home & Garden,Male,53,Philadelphia,PayPal,loyal
TXN_008879,CUST_0538,2023-03-31,209.56,Books,Male,35,New York,PayPal,loyal
TXN_009955,CUST_0596,2024-06-27,344.51,Home & Garden,Male,53,New York,Credit Card,champion
TXN_008492,CUST_0510,2024-03-16,163.51,Clothing,Female,37,San Diego,PayPal,loyal
TXN_008314,CUST_0504,2024-03-28,396.05,Electronics,Female,67,Philadelphia,Debit Card,champion
TXN_004446,CUST_0271,2024-06-16,49.97,Home & Garden,Female,46,Philadelphia,Cash,at_risk
TXN_015084,CUST_0926,2023-06-12,307.32,Sports,Male,36,Houston,Cash,champion
TXN_012498,CUST_0750,2023-05-27,138.11,Home & Garden,Female,58,San Diego,Credit Card,champion
TXN_013155,CUST_0793,2023-04-09,126.32,Health & Beauty,Female,38,San Diego,Debit Card,champion
TXN_012993,CUST_0783,2024-02-21,117.72,Clothing,Male,18,Philadelphia,Debit Card,loyal
TXN_005026,CUST_0306,2023-10-23,207.12,Groceries,Other,53,Phoenix,Debit Card,champion
TXN_000028,CUST_0003,2023-01-28,280.29,Sports,Female,33,Phoenix,Debit Card,champion
TXN_015774,CUST_0965,2024-06-21,79.31,Electronics,Male,20,Chicago,Credit Card,loyal
TXN_013382,CUST_0804,2023-11-21,255.87,Electronics,Female,43,Houston,Cash,champion
TXN_011346,CUST_0672,2023-12-19,112.45,Home & Garden,Female,54,Phoenix,Cash,loyal
TXN_011136,CUST_0661,2024-06-30,99.3,Electronics,Male,61,New York,Credit Card,at_risk
TXN_000355,CUST_0026,2024-04-08,203.77,Electronics,Female,27,Houston,PayPal,at_risk
TXN_001429,CUST_0096,2023-12-29,207.98,Clothing,Female,69,New York,PayPal,champion
TXN_015402,CUST_0943,2023-06-03,,Groceries,Female,50,Los Angeles,Debit Card,loyal
TXN_007191,CUST_0442,2023-05-12,130.04,Books,Other,50,Houston,PayPal,champion
TXN_007087,CUST_0437,2023-05-30,241.98,Groceries,Male,55,Philadelphia,Cash,champion
TXN_013854,CUST_0838,2023-04-25,296.78,Clothing,Male,63,Phoenix,Credit Card,champion
TXN_013845,CUST_0838,2024-04-12,394.64,Books,Male,63,Phoenix,Debit Card,champion
TXN_013649,CUST_0825,2023-11-16,187.01,Books,Female,29,Houston,Credit Card,champion
TXN_015064,CUST_0924,2023-04-28,149.72,Electronics,Female,67,Houston,Debit Card,at_risk
TXN_000332,CUST_0024,2023-10-16,139.63,Groceries,Male,64,San Antonio,PayPal,champion
TXN_005643,CUST_0340,2023-12-29,99.08,Electronics,Male,51,San Diego,PayPal,loyal
TXN_006865,CUST_0421,2023-08-16,393.68,Toys,Female,65,New York,Cash,champion
TXN_012599,CUST_0752,2023-04-21,172.21,Home & Garden,Female,45,Houston,Credit Card,loyal
TXN_009055,CUST_0546,2024-01-21,276.78,Toys,Male,20,Philadelphia,Credit Card,champion
TXN_014916,CUST_0914,2022-10-05,112.64,Clothing,Male,41,Chicago,Cash,at_risk
TXN_007258,CUST_0444,2023-02-01,160.39,Groceries,Male,58,Chicago,PayPal,champion
TXN_004224,CUST_0256,2024-02-13,39.32,Books,Female,68,San Antonio,PayPal,at_risk
TXN_000964,CUST_0065,2023-06-14,113.7,Electronics,Male,57,Houston,Debit Card,loyal
TXN_012134,CUST_0725,2024-03-08,293.02,Sports,Female,60,New York,Debit Card,champion
TXN_006749,CUST_0415,2024-06-10,80.0,Sports,Female,34,Houston,Debit Card,loyal
TXN_000120,CUST_0008,2023-04-28,202.27,Health & Beauty,Female,38,Chicago,Cash,loyal
TXN_006794,CUST_0418,2023-01-16,231.88,Clothing,Male,53,San Diego,PayPal,loyal
TXN_004930,CUST_0303,2024-04-30,74.31,Health & Beauty,Female,21,Houston,Debit Card,dormant
TXN_007991,CUST_0491,2023-04-11,96.62,Health & Beauty,Male,20,New York,PayPal,loyal
TXN_005579,CUST_0334,2023-03-07,54.85,Electronics,Male,32,San Diego,Credit Card,at_risk
TXN_008241,CUST_0500,2023-12-19,98.95,Sports,Other,67,Philadelphia,Debit Card,loyal
TXN_000328,CUST_0024,2023-04-09,189.56,Groceries,Male,64,San Antonio,PayPal,champion
TXN_004710,CUST_0290,2023-08-23,153.3,Electronics,Female,36,Los Angeles,PayPal,champion
TXN_003281,CUST_0205,2024-01-16,71.19,Sports,Female,41,Chicago,Cash,at_risk
TXN_002370,CUST_0156,2022-10-04,103.96,Clothing,Male,58,New York,Credit Card,at_risk
TXN_005522,CUST_0331,2023-01-19,200.69,Groceries,Male,50,New York,Debit Card,at_risk
TXN_002544,CUST_0172,2023-02-25,153.46,Clothing,Male,35,Phoenix,Cash,champion
TXN_012561,CUST_0751,2023-08-23,176.46,Books,Male,43,Phoenix,Credit Card,champion
TXN_007599,CUST_0460,2023-05-18,9.67,Home & Garden,Male,50,New York,Credit Card,loyal
TXN_010303,CUST_0616,2023-01-08,60.48,Groceries,Female,56,Los Angeles,Credit Card,at_risk
TXN_002885,CUST_0188,2023-07-15,255.29,Home & Garden,Female,58,Houston,Cash,champion
TXN_013865,CUST_0838,2023-02-20,507.54,Groceries,Male,63,Phoenix,Cash,champion
TXN_011153,CUST_0663,2023-06-18,247.09,Electronics,Female,64,Philadelphia,Debit Card,champion
TXN_012273,CUST_0733,2023-01-22,131.6,Home & Garden,Female,64,Phoenix,PayPal,loyal
TXN_002178,CUST_0141,2023-08-29,92.58,Sports,Other,51,Los Angeles,Debit Card,at_risk
TXN_009938,CUST_0596,2024-01-15,362.89,Sports,Male,53,New York,Debit Card,champion
TXN_004898,CUST_0300,2024-02-29,173.32,Books,Male,54,New York,PayPal,loyal
TXN_005153,CUST_0311,2024-06-16,231.38,Sports,Male,29,Los Angeles,Debit Card,champion
TXN_001209,CUST_0083,2023-07-11,111.6,Home & Garden,Male,19,Los Angeles,PayPal,loyal
TXN_005170,CUST_0311,2024-05-13,221.24,Books,Male,29,Los Angeles,Credit Card,champion
TXN_016168,CUST_0991,2023-12-17,151.76,Books,Female,50,Houston,Debit Card,champion
TXN_010663,CUST_0636,2023-03-31,321.77,Home & Garden,Male,31,New York,Cash,champion
TXN_012458,CUST_0748,2023-08-04,50.64,Health & Beauty,Female,65,Phoenix,Credit Card,at_risk
TXN_011092,CUST_0659,2023-07-25,86.74,Toys,Female,66,Houston,Debit Card,at_risk
TXN_003123,CUST_0198,2023-12-23,152.78,Books,Female,26,San Diego,Cash,loyal
TXN_013368,CUST_0803,2024-03-03,217.02,Toys,Female,55,Phoenix,Cash,loyal
TXN_001544,CUST_0105,2024-01-25,258.69,Groceries,Female,47,Houston,Credit Card,champion
TXN_013552,CUST_0816,2024-01-05,161.59,Electronics,Female,43,Chicago,Credit Card,loyal
TXN_015847,CUST_0970,2024-03-03,240.41,Groceries,Male,28,Houston,Credit Card,champion
TXN_011941,CUST_0716,2023-09-22,210.33,Toys,Female,49,Phoenix,Credit Card,loyal
TXN_001417,CUST_0096,2023-12-06,212.5,Books,Female,69,New York,PayPal,champion
TXN_012558,CUST_0751,2024-04-30,338.12,Home & Garden,Male,43,Phoenix,Cash,champion
TXN_010688,CUST_0636,2023-04-10,355.99,Electronics,Male,31,New York,Cash,champion
TXN_011232,CUST_0666,2023-07-02,143.57,Health & Beauty,Male,61,San Diego,PayPal,at_risk
TXN_015194,CUST_0930,2023-07-28,118.62,Home & Garden,Male,42,San Diego,Credit Card,new
TXN_000945,CUST_0064,2023-08-07,311.01,Clothing,Male,60,San Diego,Cash,champion
TXN_011906,CUST_0714,2023-08-06,62.81,Books,Male,25,Los Angeles,Credit Card,loyal
TXN_004550,CUST_0283,2024-04-03,118.81,Sports,Male,48,Los Angeles,Credit Card,loyal
TXN_014899,CUST_0913,2023-03-12,143.19,Electronics,Female,27,San Diego,PayPal,loyal
TXN_013588,CUST_0819,2023-04-25,28.27,Home & Garden,Male,19,San Antonio,Debit Card,dormant
TXN_008936,CUST_0542,2024-04-07,183.43,Home & Garden,Female,39,Philadelphia,Credit Card,at_risk
TXN_009258,CUST_0564,2023-10-13,117.33,Clothing,Male,45,Houston,PayPal,loyal
TXN_010065,CUST_0601,2023-12-03,383.45,Toys,Male,61,Chicago,Credit Card,champion
TXN_015859,CUST_0970,2024-02-08,353.92,Sports,Male,28,Houston,Credit Card,champion
TXN_001675,CUST_0115,2023-10-08,177.61,Electronics,Female,31,Phoenix,Debit Card,champion
TXN_010467,CUST_0623,2022-10-11,29.79,Groceries,Male,54,Phoenix,Debit Card,dormant
TXN_001561,CUST_0106,2023-08-14,79.99,Clothing,Male,42,Los Angeles,Debit Card,new
TXN_016285,CUST_0998,2023-07-13,123.72,Toys,Male,19,Phoenix,PayPal,at_risk
TXN_007413,CUST_0452,2023-11-20,97.12,Sports,Female,29,San Diego,Debit Card,at_risk
TXN_016054,CUST_0985,2024-01-28,129.31,Electronics,Female,54,San Diego,Credit Card,loyal
TXN_012606,CUST_0754,2024-03-24,66.45,Home & Garden,Male,67,Los Angeles,Cash,loyal
TXN_006213,CUST_0376,2023-08-03,307.59,Groceries,Male,20,San Antonio,PayPal,champion
TXN_008887,CUST_0539,2023-05-21,88.07,Electronics,Male,23,San Diego,Debit Card,new
TXN_006044,CUST_0363,2024-01-27,119.91,Home & Garden,Male,20,San Diego,Debit Card,loyal
TXN_004541,CUST_0282,2023-09-26,42.59,Toys,Male,57,San Antonio,PayPal,dormant
TXN_001782,CUST_0117,2024-04-08,361.74,Books,Female,67,Los Angeles,Debit Card,champion
TXN_008496,CUST_0510,2023-12-15,138.52,Health & Beauty,Female,37,San Diego,PayPal,loyal
TXN_016005,CUST_0981,2023-11-19,56.33,Clothing,Male,62,San Antonio,Credit Card,at_risk
TXN_014956,CUST_0917,2023-02-13,399.99,Sports,Male,41,San Diego,Cash,champion
TXN_001095,CUST_0074,2024-06-01,134.68,Home & Garden,Female,39,San Diego,PayPal,loyal
TXN_005544,CUST_0332,2024-01-19,,Electronics,Female,23,San Diego,Debit Card,loyal
TXN_011857,CUST_0711,2023-07-17,225.72,Toys,Female,67,Chicago,PayPal,champion
TXN_008776,CUST_0534,2023-04-07,126.0,Books,Female,46,Philadelphia,Debit Card,champion
TXN_003287,CUST_0206,2022-08-10,51.38,Toys,Male,32,San Antonio,Credit Card,dormant
TXN_013789,CUST_0833,2024-04-23,112.33,Clothing,Male,32,Houston,PayPal,loyal
TXN_000677,CUST_0048,2023-02-03,52.92,Books,Female,69,San Diego,Cash,loyal
TXN_006193,CUST_0373,2023-08-04,183.1,Toys,Male,23,Phoenix,PayPal,loyal
TXN_002605,CUST_0174,2023-07-12,121.32,Toys,Male,41,Los Angeles,PayPal,loyal
TXN_012361,CUST_0742,2023-06-25,201.21,Clothing,Male,50,Phoenix,Debit Card,loyal
TXN_001392,CUST_0095,2024-03-11,88.85,Books,Female,63,Chicago,Debit Card,at_risk
TXN_010200,CUST_0607,2023-04-07,569.55,Clothing,Male,55,San Diego,PayPal,champion
TXN_014438,CUST_0887,2023-05-01,142.28,Groceries,Female,27,New York,Cash,champion
TXN_000752,CUST_0050,2023-06-14,84.8,Books,Male,52,San Diego,Credit Card,loyal
TXN_001711,CUST_0115,2023-10-14,84.84,Electronics,Female,31,Phoenix,Credit Card,champion
TXN_003737,CUST_0231,2023-02-15,295.64,Health & Beauty,Female,44,Chicago,Cash,champion
TXN_016274,CUST_0997,2024-05-25,195.37,Home & Garden,Female,66,Chicago,Credit Card,loyal
TXN_016271,CUST_0997,2023-12-17,176.37,Electronics,Female,66,Chicago,Credit Card,loyal
TXN_014253,CUST_0874,2023-02-04,133.32,Health & Beauty,Male,47,Houston,PayPal,loyal
TXN_003215,CUST_0201,2023-03-23,266.57,Groceries,Female,42,Philadelphia,Cash,champion
TXN_014442,CUST_0887,2023-05-31,146.21,Electronics,Female,27,New York,PayPal,champion
TXN_000797,CUST_0055,2024-03-14,70.02,Clothing,Female,31,Phoenix,PayPal,loyal
TXN_010912,CUST_0652,2024-04-01,207.28,Books,Female,45,San Diego,Credit Card,champion
TXN_001777,CUST_0117,2023-08-30,200.73,Electronics,Female,67,Los Angeles,Cash,champion
TXN_004113,CUST_0252,2024-06-21,236.93,Sports,Male,24,Los Angeles,Cash,champion
TXN_001770,CUST_0117,2023-08-27,412.82,Home & Garden,Female,67,Los Angeles,Cash,champion
TXN_015180,CUST_0929,2023-05-11,73.33,Clothing,Female,27,San Diego,PayPal,at_risk
TXN_006934,CUST_0426,2023-07-27,202.4,Health & Beauty,Female,28,Chicago,Debit Card,champion
TXN_011304,CUST_0670,2022-12-25,247.39,Books,Male,19,Los Angeles,PayPal,loyal
TXN_014220,CUST_0870,2023-03-02,377.47,Health & Beauty,Female,25,San Diego,Cash,champion
TXN_010494,CUST_0625,2023-07-14,267.37,Electronics,Female,18,San Diego,Credit Card,champion
TXN_006412,CUST_0392,2023-05-11,58.23,Electronics,Male,63,Houston,Cash,at_risk
TXN_003022,CUST_0191,2023-03-21,,Books,Male,46,Philadelphia,Cash,champion
TXN_015571,CUST_0953,2024-05-21,83.73,Electronics,Male,49,New York,Credit Card,loyal
TXN_004228,CUST_0256,2023-07-16,82.87,Home & Garden,Female,68,San Antonio,Cash,at_risk
TXN_016044,CUST_0985,2023-04-04,225.41,Groceries,Female,54,San Diego,Cash,loyal
TXN_007856,CUST_0481,2023-09-15,217.34,Health & Beauty,Female,43,Philadelphia,Cash,loyal
TXN_003012,CUST_0191,2024-01-15,277.87,Sports,Male,46,Philadelphia,Debit Card,champion
TXN_015224,CUST_0931,2023-02-18,203.21,Electronics,Male,35,Phoenix,Debit Card,champion
TXN_006875,CUST_0421,2023-11-17,384.53,Toys,Female,65,New York,Debit Card,champion
TXN_016143,CUST_0991,2024-04-30,186.54,Health & Beauty,Female,50,Houston,Cash,champion
TXN_005764,CUST_0346,2023-05-06,127.74,Home & Garden,Female,52,San Diego,Debit Card,loyal
TXN_005191,CUST_0312,2024-01-15,131.33,Groceries,Male,39,Philadelphia,Credit Card,loyal
TXN_004619,CUST_0286,2024-02-13,267.71,Health & Beauty,Male,62,Phoenix,Debit Card,champion
TXN_016258,CUST_0996,2023-07-14,63.94,Electronics,Male,30,San Diego,Cash,at_risk
TXN_003609,CUST_0227,2024-03-12,202.69,Groceries,Other,20,New York,Debit Card,champion
TXN_014796,CUST_0909,2024-01-16,,Groceries,Male,26,Houston,Cash,dormant
TXN_011027,CUST_0655,2024-05-15,37.27,Groceries,Male,64,Los Angeles,Debit Card,dormant
TXN_000527,CUST_0039,2023-10-29,91.76,Sports,Female,68,San Diego,Cash,at_risk
TXN_000366,CUST_0026,2024-04-22,114.43,Electronics,Female,27,Houston,Cash,at_risk
TXN_009197,CUST_0559,2023-10-14,327.8,Sports,Female,48,New York,Cash,champion
TXN_006098,CUST_0369,2023-11-21,213.64,Health & Beauty,Male,64,New York,Credit Card,champion
TXN_015307,CUST_0939,2023-05-26,85.69,Books,Male,66,New York,Cash,at_risk
TXN_007968,CUST_0490,2024-03-22,61.6,Groceries,Female,28,San Antonio,PayPal,at_risk
TXN_004264,CUST_0258,2023-05-26,442.22,Groceries,Female,40,San Diego,Debit Card,champion
TXN_015469,CUST_0949,2023-10-13,10.41,Home & Garden,Female,32,Philadelphia,Cash,dormant
TXN_004262,CUST_0258,2023-10-31,382.06,Clothing,Female,40,San Diego,Debit Card,champion
TXN_009189,CUST_0559,2023-09-02,317.3,Health & Beauty,Female,48,New York,Debit Card,champion
TXN_006825,CUST_0419,2023-04-18,169.32,Toys,Female,26,San Diego,Credit Card,loyal
TXN_001919,CUST_0124,2023-12-11,325.66,Books,Male,63,Phoenix,Cash,champion
TXN_007250,CUST_0443,2023-01-24,84.34,Toys,Male,55,Houston,Cash,loyal
TXN_000701,CUST_0049,2023-03-13,315.9,Toys,Female,56,Houston,Debit Card,champion
TXN_006170,CUST_0372,2022-05-11,76.32,Sports,Male,37,San Diego,PayPal,dormant
TXN_008821,CUST_0537,2024-04-15,109.09,Clothing,Female,61,Phoenix,Credit Card,champion
TXN_013175,CUST_0795,2023-03-25,155.96,Books,Male,46,Philadelphia,Cash,champion
TXN_005018,CUST_0306,2023-12-18,204.96,Sports,Other,53,Phoenix,Debit Card,champion
TXN_006870,CUST_0421,2023-04-04,444.66,Sports,Female,65,New York,Debit Card,champion
TXN_010936,CUST_0652,2024-02-08,140.16,Health & Beauty,Female,45,San Diego,Debit Card,champion
TXN_004423,CUST_0269,2023-11-25,98.26,Groceries,Male,31,Philadelphia,Debit Card,loyal
TXN_013188,CUST_0795,2024-02-13,90.86,Health & Beauty,Male,46,Philadelphia,Credit Card,champion
TXN_006862,CUST_0421,2023-08-03,,Health & Beauty,Female,65,New York,Debit Card,champion
TXN_015507,CUST_0950,2023-09-14,258.69,Groceries,Female,52,Chicago,PayPal,champion
TXN_004868,CUST_0299,2024-04-11,229.03,Home & Garden,Female,47,Houston,Cash,loyal
TXN_001298,CUST_0088,2023-07-31,69.99,Clothing,Female,30,San Antonio,Debit Card,at_risk
TXN_004376,CUST_0266,2023-07-22,96.14,Groceries,Female,35,San Antonio,PayPal,at_risk
TXN_007655,CUST_0465,2023-12-01,104.35,Groceries,Other,50,New York,Cash,loyal
TXN_007443,CUST_0455,2023-08-03,346.29,Electronics,Male,32,Houston,Credit Card,champion
TXN_010594,CUST_0633,2024-01-15,163.77,Groceries,Female,28,New York,Cash,loyal
TXN_001352,CUST_0092,2023-09-18,50.92,Clothing,Female,49,New York,Credit Card,loyal
TXN_002926,CUST_0189,2023-09-02,138.88,Home & Garden,Female,20,Phoenix,Cash,loyal
TXN_013855,CUST_0838,2024-02-10,421.76,Health & Beauty,Male,63,Phoenix,Debit Card,champion
TXN_012949,CUST_0777,2023-04-03,57.13,Home & Garden,Male,30,Houston,Cash,champion
TXN_001287,CUST_0088,2023-01-14,38.57,Home & Garden,Female,30,San Antonio,Credit Card,at_risk
TXN_010252,CUST_0612,2023-02-05,219.33,Sports,Female,56,San Antonio,Credit Card,champion
TXN_012566,CUST_0751,2023-10-15,281.19,Home & Garden,Male,43,Phoenix,PayPal,champion
TXN_013653,CUST_0825,2023-07-07,252.14,Clothing,Female,29,Houston,PayPal,champion
TXN_004350,CUST_0261,2023-07-25,115.83,Home & Garden,Female,49,San Antonio,Credit Card,loyal
TXN_016222,CUST_0993,2023-09-28,351.64,Electronics,Male,58,Houston,Cash,champion
TXN_003697,CUST_0230,2023-11-28,67.94,Electronics,Female,57,Philadelphia,Cash,loyal
TXN_002013,CUST_0131,2023-02-13,332.79,Health & Beauty,Male,29,Philadelphia,Credit Card,champion
TXN_011823,CUST_0711,2024-03-06,345.15,Electronics,Female,67,Chicago,Credit Card,champion
TXN_011135,CUST_0661,2024-04-21,90.06,Electronics,Male,61,New York,Debit Card,at_risk
TXN_004373,CUST_0266,2024-02-22,80.43,Health & Beauty,Female,35,San Antonio,Cash,at_risk
TXN_010032,CUST_0600,2024-04-13,100.87,Groceries,Male,59,Houston,Debit Card,loyal
TXN_005677,CUST_0341,2023-04-08,297.62,Books,Female,63,Phoenix,Debit Card,champion
TXN_009410,CUST_0571,2023-08-02,182.24,Sports,Female,49,Chicago,PayPal,champion
TXN_009434,CUST_0573,2023-03-30,63.65,Toys,Male,53,Los Angeles,Cash,loyal
TXN_002147,CUST_0139,2024-06-17,122.62,Health & Beauty,Male,28,Phoenix,Credit Card,champion
TXN_013593,CUST_0820,2024-01-12,112.16,Health & Beauty,Male,23,San Antonio,PayPal,new
TXN_002705,CUST_0179,2023-10-21,69.39,Clothing,Female,30,New York,Debit Card,new
TXN_010864,CUST_0648,2024-03-24,134.87,Groceries,Female,60,Houston,Debit Card,loyal
TXN_005473,CUST_0328,2023-06-17,84.39,Home & Garden,Female,24,Los Angeles,Debit Card,loyal
TXN_015656,CUST_0958,2024-03-22,80.24,Groceries,Male,30,San Antonio,PayPal,loyal
TXN_002570,CUST_0173,2024-05-27,77.79,Electronics,Female,34,Phoenix,PayPal,loyal
TXN_011224,CUST_0664,2023-08-10,96.31,Health & Beauty,Male,32,Chicago,Debit Card,loyal
TXN_008282,CUST_0502,2024-05-03,271.73,Toys,Female,25,Philadelphia,Credit Card,champion
TXN_010730,CUST_0640,2023-11-17,166.61,Home & Garden,Male,27,Phoenix,Credit Card,champion
TXN_011123,CUST_0660,2024-01-23,223.8,Health & Beauty,Female,66,Chicago,Credit Card,loyal
TXN_002857,CUST_0187,2023-06-23,308.77,Groceries,Female,28,San Diego,Cash,champion
TXN_010111,CUST_0603,2023-04-10,63.98,Sports,Male,31,Chicago,PayPal,dormant
TXN_013132,CUST_0793,2023-05-19,93.38,Books,Female,38,San Diego,PayPal,champion
TXN_012189,CUST_0727,2024-05-22,106.38,Clothing,Male,47,Philadelphia,Cash,loyal
TXN_000810,CUST_0055,2024-06-01,91.93,Health & Beauty,Female,31,Phoenix,Credit Card,loyal
TXN_005317,CUST_0317,2023-08-05,233.88,Health & Beauty,Male,43,Houston,Debit Card,loyal
TXN_005684,CUST_0341,2023-12-01,285.85,Books,Female,63,Phoenix,Cash,champion
TXN_015663,CUST_0958,2024-03-27,135.68,Clothing,Male,30,San Antonio,Debit Card,loyal
TXN_011746,CUST_0707,2023-02-21,,Home & Garden,Male,33,Philadelphia,Debit Card,at_risk
TXN_000312,CUST_0024,2023-05-17,172.35,Books,Male,64,San Antonio,PayPal,champion
TXN_002073,CUST_0134,2023-04-12,242.52,Electronics,Male,60,San Antonio,Debit Card,champion
TXN_011656,CUST_0700,2023-09-06,101.31,Groceries,Female,40,Philadelphia,Debit Card,loyal
TXN_012546,CUST_0751,2023-12-07,288.55,Home & Garden,Male,43,Phoenix,Credit Card,champion
TXN_012224,CUST_0730,2023-06-18,192.05,Health & Beauty,Male,34,Philadelphia,Cash,champion
TXN_007734,CUST_0473,2023-05-08,293.83,Home & Garden,Male,30,Philadelphia,Credit Card,champion
TXN_000885,CUST_0060,2024-02-18,184.66,Toys,Male,62,Philadelphia,Credit Card,champion
TXN_001477,CUST_0101,2024-04-09,162.87,Groceries,Male,33,Houston,PayPal,loyal
TXN_001790,CUST_0118,2024-03-10,152.82,Sports,Male,21,Houston,Credit Card,at_risk
TXN_003142,CUST_0199,2023-12-30,379.06,Electronics,Female,32,Phoenix,Cash,champion
TXN_010413,CUST_0620,2024-05-05,84.48,Sports,Female,45,Los Angeles,Debit Card,loyal
TXN_015577,CUST_0953,2024-01-05,,Home & Garden,Male,49,New York,Cash,loyal
TXN_009234,CUST_0562,2023-03-19,175.0,Sports,Male,54,Chicago,PayPal,loyal
TXN_002008,CUST_0131,2024-02-14,188.19,Electronics,Male,29,Philadelphia,Cash,champion
TXN_003454,CUST_0220,2024-05-11,152.87,Clothing,Female,34,San Antonio,Debit Card,champion
TXN_000682,CUST_0049,2023-10-24,274.57,Books,Female,56,Houston,Credit Card,champion
TXN_003895,CUST_0240,2024-02-08,138.76,Books,Male,45,San Diego,Debit Card,loyal
TXN_013453,CUST_0807,2024-04-13,160.49,Sports,Female,25,Houston,Cash,loyal
TXN_009770,CUST_0587,2023-03-30,124.91,Sports,Male,62,Philadelphia,Debit Card,new
TXN_006955,CUST_0426,2023-06-10,233.9,Home & Garden,Female,28,Chicago,Debit Card,champion
TXN_011797,CUST_0710,2023-06-25,279.86,Sports,Female,25,Houston,Credit Card,champion
TXN_000057,CUST_0003,2024-04-21,209.69,Health & Beauty,Female,33,Phoenix,Cash,champion
TXN_013670,CUST_0825,2024-03-26,348.99,Sports,Female,29,Houston,Cash,champion
TXN_015056,CUST_0924,2023-09-30,164.84,Sports,Female,67,Houston,Debit Card,at_risk
TXN_008012,CUST_0492,2023-11-15,360.95,Books,Female,23,Houston,Credit Card,champion
TXN_008270,CUST_0502,2023-09-21,251.95,Home & Garden,Female,25,Philadelphia,PayPal,champion
TXN_002399,CUST_0161,2024-03-09,121.57,Clothing,Male,22,Philadelphia,Credit Card,loyal
TXN_009357,CUST_0570,2024-03-20,401.55,Home & Garden,Male,68,Los Angeles,Credit Card,champion
TXN_016027,CUST_0983,2023-11-08,96.02,Health & Beauty,Male,53,San Antonio,Debit Card,at_risk
TXN_004126,CUST_0252,2023-08-27,271.88,Sports,Male,24,Los Angeles,Credit Card,champion
TXN_016228,CUST_0993,2024-01-31,252.26,Groceries,Male,58,Houston,PayPal,champion
TXN_010452,CUST_0622,2023-06-04,132.23,Groceries,Male,52,Philadelphia,Debit Card,at_risk
TXN_010310,CUST_0616,2023-11-25,70.44,Toys,Female,56,Los Angeles,PayPal,at_risk
TXN_007925,CUST_0487,2023-12-27,542.41,Books,Male,61,San Diego,Credit Card,champion
